club_name,city,state,website,contact_email,facebook,instagram,strava,member_count,membership_fee_usd,usat_member,profile_url,score,notes
Silicon Valley Tri Club,Cupertino,California,http://www.svtriclub.org,info@svtriclub.org,https://www.facebook.com/USATriathlon/;,https://www.instagram.com/usatriathlon/,,,,Yes,https://www.trifind.com/Clubs/ClubDetails?id=28,7,"Disciplines: Aquabike, Duathlon, Off Road, Triathlon | Specialties: Beginners, Long Course, Off-Road, Short Course, Women Specific | Contact: Rick Schwartz"
Silver Hawks,River Edge,New Jersey,https://www.triathlonlearning.com/,jsg714@gmail.com,https://www.facebook.com/USATriathlon/;,https://www.instagram.com/usatriathlon/,,,,Yes,https://www.trifind.com/Clubs/ClubDetails?id=7964,7,"Disciplines: Duathlon, Triathlon | Specialties: Beginners, Clydesdale/Athena, Long Course, Short Course | Contact: Josh Green"
SLAP Tri Team,Clermont,Florida,http://slaptriteam.com/,info@slaptriteam.com,https://www.facebook.com/USATriathlon/;,https://www.instagram.com/usatriathlon/,,,,Yes,https://www.trifind.com/Clubs/ClubDetails?id=6675,7,"Disciplines: Aquabike, Aquathlon, Duathlon, Non-Traditional Event, Off Road, Paratriathlon, Triathlon | Specialties: Beginners, Clydesdale/Athena, Draft Legal, High School/Collegiate, Long Course, Off-Road, Paratriathlon, Short Course, Women Specific, Youth and Junior | Contact: Sara Mclarty"
SLM Endurance Youth,Fitchburg,Massachusetts,http://www.slminc.org,pastorsteve@slminc.org,https://facebook.com/pastorsteve.elmstcc,https://www.instagram.com/usatriathlon/,,,,Yes,https://www.trifind.com/Clubs/ClubDetails?id=7154,7,"Disciplines: Aquabike, Aquathlon, Duathlon, Non-Traditional Event, Off Road, Paratriathlon, Triathlon, Winter Triathlon | Specialties: Beginners, Short Course, Youth and Junior | Contact: Stephen Mayo"
South Florida Triathletes,Miami,Florida,http://www.teamhammerheads.com,sft_club@teamhammerheads.com,https://www.facebook.com/USATriathlon/;,https://www.instagram.com/usatriathlon/,,,,Yes,https://www.trifind.com/Clubs/ClubDetails?id=144,7,"Disciplines: Aquabike, Aquathlon, Duathlon, Non-Traditional Event, Off Road, Paratriathlon, Triathlon | Specialties: Beginners, Clydesdale/Athena, Draft Legal, Long Course, Off-Road, Paratriathlon, Short Course | Contact: Manrique Alonso"
southbaytri,torrance,California,https://www.triathlonlearning.com/,southbaytri@gmail.com,https://www.facebook.com/USATriathlon/;,https://www.instagram.com/usatriathlon/,,,,Yes,https://www.trifind.com/Clubs/ClubDetails?id=8164,7,"Disciplines: Triathlon | Specialties: Long Course, Short Course, Women Specific | Contact: Chris O'Driscoll"
Southwest Nordic Ski Club,Los Alamos,New Mexico,http://swnordicski.org/,swnsctreasurer@gmail.com,https://www.facebook.com/USATriathlon/;,https://www.instagram.com/usatriathlon/,,,,Yes,https://www.trifind.com/Clubs/ClubDetails?id=6151,7,"Disciplines: Non-Traditional Event, Off Road, Triathlon, Winter Triathlon | Specialties: Beginners, Off-Road, Youth and Junior | Contact: Sanna Sevanto"
Spears Racing Team,Carrollton,Texas,https://www.spearsracingteam.com,info@spearsracingteam.com,https://www.facebook.com/USATriathlon/;,https://www.instagram.com/usatriathlon/,,,,Yes,https://www.trifind.com/Clubs/ClubDetails?id=7443,7,"Disciplines: Aquabike, Duathlon, Non-Traditional Event, Off Road, Triathlon | Specialties: Beginners, Long Course, Off-Road, Short Course | Contact: Jason Spears"
Speed Factory Racing - HS Program,Carmel,Indiana,https://www.triathlonlearning.com/,sean@speedfactoryindy.com,https://www.facebook.com/USATriathlon/;,https://www.instagram.com/usatriathlon/,,,,Yes,https://www.trifind.com/Clubs/ClubDetails?id=8036,7,"Disciplines: Aquabike, Aquathlon, Duathlon, Triathlon | Specialties: High School/Collegiate | Contact: Sean Edwards"
Stanford Triathlon Club (Stanford University),Stanford,California,https://www.stanfordtriathlon.com/,triathlon.stanford.coach@gmail.com,https://www.facebook.com/USATriathlon/;,https://www.instagram.com/usatriathlon/,,,,Yes,https://www.trifind.com/Clubs/ClubDetails?id=5668,7,"Disciplines: Triathlon | Specialties: Draft Legal, Short Course | Contact: Samantha Sternfels"
STC HIGH SCHOOL CLUB,King of Prussia,Pennsylvania,https://www.frenchcreekracing.com,baoptimallife@gmail.com,https://www.facebook.com/USATriathlon/;,https://www.instagram.com/usatriathlon/,,,,Yes,https://www.trifind.com/Clubs/ClubDetails?id=7629,7,"Disciplines: Aquabike, Aquathlon, Duathlon, Triathlon | Specialties: High School/Collegiate | Contact: Brian Akamine"
Steel MagNOLAs,NEW ORLEANS,Louisiana,https://www.triathlonlearning.com/,kazikeve@gmail.com,https://www.facebook.com/groups/286365204835255/?ref-share;,,,,,Yes,https://www.trifind.com/Clubs/ClubDetails?id=5359,7,"Disciplines: Duathlon, Triathlon | Specialties: Beginners, Women Specific | Contact: Eve Kazik"
Steel Valley Triathlon Club,Youngstown,Ohio,http://www.steelvalleytriclub.org,steelvalleytriclub@gmail.com,https://www.facebook.com/USATriathlon/;,https://www.instagram.com/usatriathlon/,,,,Yes,https://www.trifind.com/Clubs/ClubDetails?id=401,7,"Disciplines: Aquabike, Duathlon, Off Road, Triathlon | Specialties: Beginners, Long Course, Off-Road, Short Course | Contact: Greg Sines"
Straight outta the Creek,Saint Cloud,Florida,https://www.triathlonlearning.com/,SOTCreek@gmail.com,https://www.facebook.com/USATriathlon/;,https://www.instagram.com/usatriathlon/,,,,Yes,https://www.trifind.com/Clubs/ClubDetails?id=8011,7,"Disciplines: Triathlon | Specialties: Beginners, Clydesdale/Athena, Short Course | Contact: Chris Popun"
"Strength Multisport Coaching, LLC",Lamoine,Maine,https://www.triathlonlearning.com/,peter.weaver14@gmail.com,https://www.facebook.com/USATriathlon/;,https://www.instagram.com/usatriathlon/,,,,Yes,https://www.trifind.com/Clubs/ClubDetails?id=7354,7,"Disciplines: Aquabike, Aquathlon, Duathlon, Triathlon | Specialties: Beginners, Draft Legal, Long Course, NCAA, Off-Road, Short Course | Contact: Peter WEAVER"
Strive,Columbus,Georgia,https://strivempowered2succeed.com/,info@strivempowered2succeed.com,https://facebook.com/strivempowered2succeed,https://instagram.com/teamstrive2017,,,,Yes,https://www.trifind.com/Clubs/ClubDetails?id=6712,7,"Disciplines: Duathlon, Non-Traditional Event, Triathlon | Specialties: Beginners, Clydesdale/Athena, Long Course, Short Course, Women Specific | Contact: Alfonso Ahuja"
Strive - HS Program,Columbus,Georgia,https://strivempowered2succeed.com/,info@strivempowered2succeed.com,https://facebook.com/strivempowered2succeed,https://instagram.com/teamstrive2017,,,,Yes,https://www.trifind.com/Clubs/ClubDetails?id=8040,7,"Disciplines: Aquabike, Aquathlon, Duathlon, Triathlon | Specialties: High School/Collegiate | Contact: Alfonso Ahuja"
Sunshine Wellness Adventures,Bow Mar,Colorado,https://www.sunshinewellnessadventures.com,sunshinewellnessadventures@gmail.com,https://www.facebook.com/USATriathlon/;,https://www.instagram.com/usatriathlon/,,,,Yes,https://www.trifind.com/Clubs/ClubDetails?id=7944,7,"Disciplines: Aquabike, Aquathlon, Duathlon, Off Road, Triathlon | Specialties: High School/Collegiate | Contact: Andrea Gioia"
Sunshine Wellness Adventures HS Program,Bow Mar,Colorado,https://www.sunshinewellnessadventures.com,sunshinewellnessadventures@gmail.com,https://www.facebook.com/USATriathlon/;,https://www.instagram.com/usatriathlon/,,,,Yes,https://www.trifind.com/Clubs/ClubDetails?id=8124,7,"Disciplines: Aquabike, Aquathlon, Duathlon, Non-Traditional Event, Off Road, Triathlon | Specialties: High School/Collegiate | Contact: Andrea Gioia"
Sunshine Wellness Adventures Youth Club,Bow Mar,Colorado,https://www.sunshinewellnessadventures.com,sunshinewellnessadventures@gmail.com,https://www.facebook.com/USATriathlon/;,https://www.instagram.com/usatriathlon/,,,,Yes,https://www.trifind.com/Clubs/ClubDetails?id=8125,7,"Disciplines: Aquabike, Aquathlon, Duathlon, Non-Traditional Event, Triathlon | Specialties: Beginners, Short Course, Youth and Junior | Contact: Andrea Gioia"
TBD Endurance,Aurora,Colorado,https://www.triathlonlearning.com/,tbdendurance@gmail.com,https://www.facebook.com/USATriathlon/;,https://www.instagram.com/usatriathlon/,,,,Yes,https://www.trifind.com/Clubs/ClubDetails?id=6987,7,"Disciplines: Aquabike, Aquathlon, Duathlon, Off Road, Triathlon, Winter Triathlon | Specialties: Beginners, Clydesdale/Athena, Long Course, Off-Road, Short Course, Women Specific | Contact: Michael Hanson"
TEAM  TRIUMPH,Atlanta,Georgia,https://teamtriumphus.com/,alynussear@gmail.com,https://www.facebook.com/USATriathlon/;,https://www.instagram.com/usatriathlon/,,,,Yes,https://www.trifind.com/Clubs/ClubDetails?id=6832,7,"Disciplines: Triathlon | Specialties: Beginners, Short Course, Youth and Junior | Contact: Alyson Nussear"
Team Acorn Development Team,Terre Haute,Indiana,https://www.teamacorntriathlonclub.org,teamacorntri@gmail.com,https://www.facebook.com/USATriathlon/;,https://www.instagram.com/usatriathlon/,,,,Yes,https://www.trifind.com/Clubs/ClubDetails?id=7238,7,"Disciplines: Duathlon, Triathlon | Specialties: High School/Collegiate | Contact: Chloee Page"
TEAM ATHLETIC MENTORS,Richland,Michigan,https://www.triathlonlearning.com/,dawn@athleticmentors.com,https://www.facebook.com/USATriathlon/;,https://www.instagram.com/usatriathlon/,,,,Yes,https://www.trifind.com/Clubs/ClubDetails?id=8172,7,"Disciplines: Aquabike, Aquathlon, Duathlon, Off Road, Triathlon | Specialties: Youth and Junior | Contact: Dawn Hinz"
Team B*REAL,Milton,Massachusetts,http://www.teambreal.com,info@adinaoneill.com,https://www.facebook.com/USATriathlon/;,https://www.instagram.com/usatriathlon/,,,,Yes,https://www.trifind.com/Clubs/ClubDetails?id=7117,7,"Disciplines: Aquabike, Aquathlon, Duathlon, Non-Traditional Event, Paratriathlon, Triathlon | Specialties: Beginners, Clydesdale/Athena, Women Specific, Youth and Junior | Contact: Adina ONEILL"
Team B.A.B.E. Athletics,Dunedin,Florida,http://teambabeathletics.com/,coral@teambabeathletics.com,https://www.facebook.com/USATriathlon/;,https://www.instagram.com/usatriathlon/,,,,Yes,https://www.trifind.com/Clubs/ClubDetails?id=8187,7,"Disciplines: Aquabike, Aquathlon, Duathlon, Paratriathlon, Triathlon | Specialties: Women Specific | Contact: Coral Owen"
Team B2G,Sanford,Florida,https://www.teamb2g.com/,19blast77@gmail.com,https://www.facebook.com/USATriathlon/;,https://www.instagram.com/usatriathlon/,,,,Yes,https://www.trifind.com/Clubs/ClubDetails?id=8139,7,"Disciplines: Triathlon | Specialties: Beginners, Long Course, Short Course | Contact: Jerome Bareth"
Team BBMC,Madison,Wisconsin,http://www.teambbmc.com,teambbmc@gmail.com,https://www.facebook.com/USATriathlon/;,https://www.instagram.com/usatriathlon/,,,,Yes,https://www.trifind.com/Clubs/ClubDetails?id=7690,7,"Disciplines: Aquabike, Aquathlon, Duathlon, Non-Traditional Event, Off Road, Triathlon, Winter Triathlon | Specialties: Beginners, Clydesdale/Athena, Long Course, Short Course | Contact: Blake Becker"
Team Dream Women of Color Triathlon Club,Chicago,Illinois,http://teamdreamsistas.com,soulorca@me.com,https://facebook.com/2008,https://www.instagram.com/usatriathlon/,,,,Yes,https://www.trifind.com/Clubs/ClubDetails?id=200,7,"Disciplines: Triathlon | Specialties: Beginners, Clydesdale/Athena, NCAA, Short Course, Women Specific | Contact: DERRICK MILLIGAN"
Team Go Big!,Palm Bay,Florida,http://www.teamgobig.life,kyla@gobig.life,https://www.facebook.com/USATriathlon/;,https://www.instagram.com/usatriathlon/,,,,Yes,https://www.trifind.com/Clubs/ClubDetails?id=6749,7,"Disciplines: Aquabike, Aquathlon, Duathlon, Non-Traditional Event, Off Road, Triathlon | Specialties: Beginners, Clydesdale/Athena, Long Course, Short Course, Women Specific | Contact: Kyla Lupo"
Team Mossman Triathlon Club,Hamden,Connecticut,http://www.teammossman.com/,TeamMossmanTri@gmail.com,https://www.facebook.com/USATriathlon/;,https://www.instagram.com/usatriathlon/,,,,Yes,https://www.trifind.com/Clubs/ClubDetails?id=118,7,"Disciplines: Aquabike, Aquathlon, Duathlon, Triathlon | Specialties: Beginners, Clydesdale/Athena, Long Course | Contact: James Zarro"
Team One10 Youth,Grand Junction,Colorado,https://www.teamone10.com/,jenmathe@yahoo.com,https://www.facebook.com/USATriathlon/;,https://www.instagram.com/usatriathlon/,,,,Yes,https://www.trifind.com/Clubs/ClubDetails?id=7191,7,"Disciplines: Aquabike, Aquathlon, Duathlon, Non-Traditional Event, Off Road, Paratriathlon, Triathlon | Specialties: Draft Legal, High School/Collegiate, NCAA, Short Course, Youth and Junior | Contact: Jennifer Mathe"
Team PR Performance,Ravensdale,Washington,https://www.prperformance.net/,robinlwhite1@gmail.com,https://facebook.com/2008,https://www.instagram.com/usatriathlon/,,,,Yes,https://www.trifind.com/Clubs/ClubDetails?id=7452,7,"Disciplines: Aquathlon, Duathlon, Off Road, Triathlon | Specialties: Beginners, Long Course, Short Course, Youth and Junior | Contact: Robin White"
Team Z,Annandale,Virginia,http://www.triteamz.com/,coached@triteamz.com,https://www.facebook.com/USATriathlon/;,https://www.instagram.com/usatriathlon/,,,,Yes,https://www.trifind.com/Clubs/ClubDetails?id=647,7,"Disciplines: Aquabike, Aquathlon, Triathlon | Specialties: Beginners, Clydesdale/Athena, Long Course, Short Course | Contact: EDWARD ZERKLE"
TeamE Multi Sport,BENTONVILLE,Arkansas,https://www.triathlonlearning.com/,erinedminister@gmail.com,https://www.facebook.com/USATriathlon/;,https://www.instagram.com/usatriathlon/,,,,Yes,https://www.trifind.com/Clubs/ClubDetails?id=7077,7,"Disciplines: Triathlon | Specialties: Beginners, Draft Legal, Long Course, Youth and Junior | Contact: ERIN Edminister"
TeamE Multi Sport HIGH SCHOOL Team,Bentonville,Arkansas,https://www.triathlonlearning.com/,erinedminister@Gmail.com,https://www.facebook.com/USATriathlon/;,https://www.instagram.com/usatriathlon/,,,,Yes,https://www.trifind.com/Clubs/ClubDetails?id=7855,7,"Disciplines: Aquabike, Aquathlon, Duathlon, Triathlon | Specialties: High School/Collegiate | Contact: ERIN Edminister"
Texas A&M Triathlon Team,College Station,Texas,https://www.tamutriathlon.com/,president@tamutriathlon.com,https://www.facebook.com/USATriathlon/;,https://www.instagram.com/usatriathlon/,,,,Yes,https://www.trifind.com/Clubs/ClubDetails?id=451,7,"Disciplines: Duathlon, Triathlon | Specialties: Beginners, Clydesdale/Athena, Draft Legal, Short Course | Contact: Hailey Acosta"
Texas A&M University at Galveston Triathlon Club,Galveston,Texas,https://www.triathlonlearning.com/,tamugtriathlon@gmail.com,https://www.facebook.com/USATriathlon/;,https://www.instagram.com/usatriathlon/,,,,Yes,https://www.trifind.com/Clubs/ClubDetails?id=7463,7,"Disciplines: Duathlon, Triathlon | Contact: Matthew Kent"
The Endurance Edge Team,Cary,North Carolina,https://www.TheEnduranceEdge.com,team@theenduranceedge.com,https://facebook.com/theenduranceedge,https://instagram.com/theenduranceedge,,,,Yes,https://www.trifind.com/Clubs/ClubDetails?id=6956,7,"Disciplines: Aquabike, Aquathlon, Duathlon, Non-Traditional Event, Off Road, Triathlon | Specialties: Beginners, Clydesdale/Athena, Long Course, Off-Road, Short Course, Women Specific | Contact: Christina Newport"
The OSU Triathlon Club (Ohio State University),Columbus,Ohio,http://www.osutriathlon.com/,tosutriathlon@gmail.com,https://www.facebook.com/USATriathlon/;,https://www.instagram.com/usatriathlon/,,,,Yes,https://www.trifind.com/Clubs/ClubDetails?id=5478,7,Disciplines: Triathlon | Contact: Krista Borton
The Quack Pack,Taylor,Texas,https://www.ambermoonstudio.com/the-quack-pack/,sharon@ambermoonstudio.com,https://facebook.com/AmberMoonStudio,https://www.instagram.com/usatriathlon/,,,,Yes,https://www.trifind.com/Clubs/ClubDetails?id=7810,7,"Disciplines: Aquabike, Aquathlon, Duathlon, Triathlon | Specialties: Beginners, Clydesdale/Athena, High School/Collegiate, Long Course, Short Course, Youth and Junior | Contact: Sharon Boon"
The Quack Pack: Next Gen,Taylor,Texas,https://www.ambermoonstudio.com/the-quack-pack/,sharon@ambermoonstudio.com,https://facebook.com/AmberMoonStudio,https://www.instagram.com/usatriathlon/,,,,Yes,https://www.trifind.com/Clubs/ClubDetails?id=8152,7,"Disciplines: Aquabike, Aquathlon, Duathlon, Triathlon | Specialties: High School/Collegiate | Contact: Sharon Boon"
The Rowdies,Los Gatos,California,https://www.triathlonlearning.com/,tom@yates.tv,https://www.facebook.com/USATriathlon/;,https://www.instagram.com/usatriathlon/,,,,Yes,https://www.trifind.com/Clubs/ClubDetails?id=7938,7,"Disciplines: Aquabike, Aquathlon, Duathlon, Non-Traditional Event, Off Road, Triathlon, Winter Triathlon | Specialties: Beginners, Draft Legal, High School/Collegiate, Long Course, Off-Road, Short Course, Youth and Junior | Contact: Tom Yates"
ThirdCoasters,South Haven,Michigan,https://www.triathlonlearning.com/,jay_a_campbell@hotmail.com,https://www.facebook.com/USATriathlon/;,https://www.instagram.com/usatriathlon/,,,,Yes,https://www.trifind.com/Clubs/ClubDetails?id=8162,7,"Disciplines: Aquabike, Aquathlon, Duathlon, Non-Traditional Event, Off Road, Paratriathlon, Triathlon, Winter Triathlon | Specialties: Beginners, Draft Legal, Long Course, Short Course | Contact: Jay Campbell"
Titans Multisport Club,chula Vista,California,https://www.triathlonlearning.com/,virtuoso_12@hotmail.com,https://www.facebook.com/USATriathlon/;,https://www.instagram.com/usatriathlon/,,,,Yes,https://www.trifind.com/Clubs/ClubDetails?id=8057,7,"Disciplines: Aquabike, Aquathlon, Duathlon, Non-Traditional Event, Triathlon | Specialties: High School/Collegiate | Contact: cruz rodriguez"
Train Anything,Bozeman,Montana,https://www.trainanything.com,john@trainanything.com,https://facebook.com/2008,https://instagram.com/trainanything,,,,Yes,https://www.trifind.com/Clubs/ClubDetails?id=7937,7,"Disciplines: Aquabike, Aquathlon, Duathlon, Non-Traditional Event, Off Road, Triathlon | Specialties: Beginners, Clydesdale/Athena, Draft Legal, High School/Collegiate, Long Course, Short Course, Youth and Junior | Contact: John Kaiser"
Tri and Like It,Greenville,South Carolina,https://triandlikeit.sportngin.com/,triandlikeit1@gmail.com,https://www.facebook.com/USATriathlon/;,https://www.instagram.com/usatriathlon/,,,,Yes,https://www.trifind.com/Clubs/ClubDetails?id=6864,7,"Disciplines: Aquabike, Aquathlon, Duathlon, Non-Traditional Event, Off Road, Triathlon | Specialties: Beginners, Clydesdale/Athena, Draft Legal, Long Course, Off-Road, Short Course | Contact: Steven Heller"
Tri and Like It - HS Program,Greenville,South Carolina,https://triandlikeit.sportngin.com/,triandlikeit1@gmail.com,https://www.facebook.com/USATriathlon/;,https://www.instagram.com/usatriathlon/,,,,Yes,https://www.trifind.com/Clubs/ClubDetails?id=8052,7,"Disciplines: Aquabike, Aquathlon, Triathlon | Specialties: High School/Collegiate | Contact: Steven Heller"
Tri And Like It Youth,Greenville,South Carolina,https://triandlikeit.sportngin.com,Triandlikeit1@gmail.com,https://www.facebook.com/USATriathlon/;,https://www.instagram.com/usatriathlon/,,,,Yes,https://www.trifind.com/Clubs/ClubDetails?id=7248,7,"Disciplines: Aquabike, Aquathlon, Duathlon, Non-Traditional Event, Off Road, Triathlon | Specialties: Beginners, Draft Legal, Short Course, Youth and Junior | Contact: Steven Heller"
TRI Game Sports,Crownsville,Maryland,http://www.fit2bkids.org,christina@fit2bkids.com,https://www.facebook.com/USATriathlon/;,https://www.instagram.com/usatriathlon/,,,,Yes,https://www.trifind.com/Clubs/ClubDetails?id=7677,7,"Disciplines: Aquabike, Aquathlon, Duathlon, Non-Traditional Event, Triathlon | Specialties: Beginners, Draft Legal, High School/Collegiate, Short Course, Youth and Junior | Contact: Christina Dorrer"
TRI Game Sports - High School Team,Crownsville,Maryland,https://fit2bkids.org/tri-game-sports-team,christina@fit2bkids.org,https://www.facebook.com/USATriathlon/;,https://www.instagram.com/usatriathlon/,,,,Yes,https://www.trifind.com/Clubs/ClubDetails?id=8178,7,Disciplines: Triathlon | Specialties: High School/Collegiate | Contact: Christina Dorrer
"Tri IQ Coaching, LLC",Sagamore Hills,Ohio,https://triiqcoaching.com/,usatclub@triiqcoaching.com,https://www.facebook.com/USATriathlon/;,https://www.instagram.com/usatriathlon/,,,,Yes,https://www.trifind.com/Clubs/ClubDetails?id=6901,7,"Disciplines: Duathlon, Triathlon | Specialties: Beginners, Long Course, Short Course | Contact: Peter Heizer"
Tri with Skye,Jacksonville,Florida,https://www.triathlonlearning.com/,triwithskye@gmail.com,https://www.facebook.com/USATriathlon/;,https://www.instagram.com/usatriathlon/,,,,Yes,https://www.trifind.com/Clubs/ClubDetails?id=7380,7,"Disciplines: Aquabike, Aquathlon, Duathlon, Triathlon | Specialties: Beginners, Clydesdale/Athena, Long Course, Short Course, Women Specific | Contact: Skye Johnson"
Tri-LOCO,Indianapolis,Indiana,https://www.skool.com/triathlon,trilocoindianapolis@gmail.com,https://www.facebook.com/USATriathlon/;,https://www.instagram.com/usatriathlon/,,,,Yes,https://www.trifind.com/Clubs/ClubDetails?id=5448,7,"Disciplines: Aquabike, Aquathlon, Duathlon, Non-Traditional Event, Off Road, Paratriathlon, Triathlon, Winter Triathlon | Specialties: Beginners, Clydesdale/Athena, Draft Legal, Long Course, NCAA, Off-Road, Paratriathlon, Short Course, Women Specific, Youth and Junior | Contact: Josh De Jong"
Tri-Now Endurance,Dallas,Texas,http://tri-now.com/,CoachFrank@Tri-Now.com,https://www.facebook.com/USATriathlon/;,https://www.instagram.com/usatriathlon/,,,,Yes,https://www.trifind.com/Clubs/ClubDetails?id=1020,7,"Disciplines: Aquabike, Aquathlon, Duathlon, Non-Traditional Event, Triathlon | Specialties: Beginners, Clydesdale/Athena, Long Course, Short Course, Women Specific | Contact: Francis Cortese"
Tri-State Terrapins Youth,Dickeyville,Wisconsin,https://www.triathlonlearning.com/,tristatetri@gmail.com,https://www.facebook.com/USATriathlon/;,https://www.instagram.com/usatriathlon/,,,,Yes,https://www.trifind.com/Clubs/ClubDetails?id=7595,7,Disciplines: Triathlon | Specialties: Youth and Junior | Contact: Olivia Dietzel
TRI913,Shawnee,Kansas,https://coachjwolf.com,joshwolfemg@gmail.com,https://www.facebook.com/USATriathlon/;,https://www.instagram.com/usatriathlon/,,,,Yes,https://www.trifind.com/Clubs/ClubDetails?id=7886,7,"Disciplines: Aquabike, Aquathlon, Duathlon, Non-Traditional Event, Triathlon | Specialties: High School/Collegiate | Contact: Josh Wolf"
Triangle Tenacity,Cary,North Carolina,https://triangletenacity.com/,info@triangletenacity.com,https://facebook.com/people,https://instagram.com/tenacity.tri,,,,Yes,https://www.trifind.com/Clubs/ClubDetails?id=7801,7,"Disciplines: Aquabike, Aquathlon, Duathlon, Triathlon | Specialties: Draft Legal, High School/Collegiate, Youth and Junior | Contact: ERIC SCHOCH"
Triathlon club at Michigan Tech,Houghton,Michigan,https://www.triathlonlearning.com/,cmbey@mtu.edu,https://www.facebook.com/USATriathlon/;,https://www.instagram.com/usatriathlon/,,,,Yes,https://www.trifind.com/Clubs/ClubDetails?id=8002,7,Disciplines: Triathlon | Contact: Caleb Bey
Triathlon Gold,Gilbert,Arizona,https://www.triathlongold.com,jarrodevansaus@gmail.com,https://www.facebook.com/USATriathlon/;,https://www.instagram.com/usatriathlon/,,,,Yes,https://www.trifind.com/Clubs/ClubDetails?id=6878,7,"Disciplines: Aquabike, Aquathlon, Duathlon, Off Road, Triathlon | Specialties: Beginners, Long Course, Off-Road, Short Course | Contact: Jarrod Evans"
TriAugusta,Evans,Georgia,http://www.triaugusta.org,TriAugusta@gmail.com,https://www.facebook.com/USATriathlon/;,https://www.instagram.com/usatriathlon/,,,,Yes,https://www.trifind.com/Clubs/ClubDetails?id=1117,7,"Disciplines: Aquabike, Aquathlon, Duathlon, Non-Traditional Event, Off Road, Triathlon | Specialties: Beginners, Long Course, Short Course | Contact: Caroline Atseff"
TriBabesWI,Pewaukee,Wisconsin,https://www.triathlonlearning.com/,tribabeswi@gmail.com,https://www.facebook.com/USATriathlon/;,https://www.instagram.com/usatriathlon/,,,,Yes,https://www.trifind.com/Clubs/ClubDetails?id=6912,7,"Disciplines: Aquabike, Duathlon, Triathlon | Specialties: Beginners, Clydesdale/Athena, Women Specific | Contact: Bella Bee"
TriCats (University of Arizona),Tucson,Arizona,http://arizonatricats.wixsite.com/tricats,tricattreasurer@gmail.com,https://www.facebook.com/USATriathlon/;,https://www.instagram.com/usatriathlon/,,,,Yes,https://www.trifind.com/Clubs/ClubDetails?id=6449,7,"Disciplines: Triathlon | Specialties: Beginners, Draft Legal | Contact: Meredith Bauman"
TriChix Multisport,Pensacola,Florida,http://www.trichixmultisport.com,trichixmultisport@gmail.com,https://facebook.com/trichixmultisport,https://instagram.com/trichixmultisport,,,,Yes,https://www.trifind.com/Clubs/ClubDetails?id=7659,7,"Disciplines: Aquabike, Aquathlon, Duathlon, Non-Traditional Event, Triathlon | Specialties: Women Specific | Contact: Mary Jo Falvey"
Trident Swim and Triathlon,Alexandria,Virginia,http://www.tridentswimandtri.com,scott@luckycoinmultisport.com,https://facebook.com/TesoroTeam,https://www.instagram.com/usatriathlon/,,,,Yes,https://www.trifind.com/Clubs/ClubDetails?id=6823,7,"Disciplines: Aquabike, Aquathlon, Duathlon, Triathlon | Specialties: Beginners, High School/Collegiate, Short Course, Youth and Junior | Contact: Scott McLallen"
TriFury,Lowell,Massachusetts,http://www.trifury.com,info@trifury.com,https://facebook.com/groups,https://www.instagram.com/usatriathlon/,,,,Yes,https://www.trifind.com/Clubs/ClubDetails?id=5569,7,"Disciplines: Aquabike, Aquathlon, Duathlon, Non-Traditional Event, Off Road, Paratriathlon, Triathlon, Winter Triathlon | Specialties: Beginners, Clydesdale/Athena, Draft Legal, Long Course, Off-Road, Paratriathlon, Short Course, Women Specific | Contact: Dave Tyler"
TriLabs,Plainfield,Illinois,https://athleticmovementperfected.com,dena.colie@triathlonlabs.com,https://www.facebook.com/USATriathlon/;,https://www.instagram.com/usatriathlon/,,,,Yes,https://www.trifind.com/Clubs/ClubDetails?id=7375,7,"Disciplines: Aquabike, Aquathlon, Duathlon, Triathlon | Specialties: Beginners, Clydesdale/Athena, Long Course, Short Course, Youth and Junior | Contact: Dena Colie"
TriMadness Endurance Team,Saint Augustine,Florida,https://www.trimadness.club,info@trimadness.club,https://www.facebook.com/USATriathlon/;,https://www.instagram.com/usatriathlon/,,,,Yes,https://www.trifind.com/Clubs/ClubDetails?id=7245,7,"Disciplines: Aquabike, Aquathlon, Duathlon, Triathlon | Specialties: Beginners, Clydesdale/Athena, Long Course, Short Course, Women Specific | Contact: Joel Strickland"
Trimarni Coaching and Nutrition,Greenville,South Carolina,http://www.trimarnicoach.com/,marni@trimarnicoach.com,https://facebook.com/2008,https://instagram.com/trimarni,,,,Yes,https://www.trifind.com/Clubs/ClubDetails?id=6696,7,"Disciplines: Aquabike, Aquathlon, Duathlon, Non-Traditional Event, Off Road, Triathlon | Specialties: Long Course, Off-Road | Contact: Marni Sumbal"
TriPossibilities Coaching,Gulf Breeze,Florida,https://www.tripossibilities.com,tripossibilities@gmail.com,https://facebook.com/2008,https://instagram.com/tripossibilities,,,,Yes,https://www.trifind.com/Clubs/ClubDetails?id=6863,7,"Disciplines: Aquabike, Aquathlon, Duathlon, Non-Traditional Event, Off Road, Paratriathlon, Triathlon | Specialties: Beginners, Clydesdale/Athena, Long Course, Off-Road, Paratriathlon, Short Course, Women Specific | Contact: Domenick Risola"
